SampleID,group,taxon_id,rarefied_count,taxon,taxon_plot
s022929,non-EBF,Blautia,0,Blautia,Blautia
s022929,non-EBF,Enterococcus,3,Enterococcus,Enterococcus
s022929,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022929,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s022929,non-EBF,Streptococcus,12,Streptococcus,Streptococcus
s022929,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022929,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024212,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s024212,EBF,Blautia,0,Blautia,Blautia
s024212,EBF,Enterococcus,2,Enterococcus,Enterococcus
s024212,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024212,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024212,EBF,Streptococcus,0,Streptococcus,Streptococcus
s024212,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024212,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021742,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s021742,EBF,Blautia,0,Blautia,Blautia
s021742,EBF,Enterococcus,2,Enterococcus,Enterococcus
s021742,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021742,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021742,EBF,Streptococcus,1,Streptococcus,Streptococcus
s021742,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021742,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028126,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028126,EBF,Blautia,3,Blautia,Blautia
s028126,EBF,Enterococcus,1,Enterococcus,Enterococcus
s028126,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028126,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028126,EBF,Streptococcus,32,Streptococcus,Streptococcus
s028126,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028126,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025001,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s025001,EBF,Blautia,0,Blautia,Blautia
s025001,EBF,Enterococcus,5,Enterococcus,Enterococcus
s025001,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025001,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025001,EBF,Streptococcus,0,Streptococcus,Streptococcus
s025001,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025001,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024147,EBF,Bifidobacterium,49,Bifidobacterium,Bifidobacterium
s024147,EBF,Blautia,0,Blautia,Blautia
s024147,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024147,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024147,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024147,EBF,Streptococcus,5,Streptococcus,Streptococcus
s024147,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024147,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029314,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029314,EBF,Blautia,0,Blautia,Blautia
s029314,EBF,Enterococcus,2,Enterococcus,Enterococcus
s029314,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029314,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029314,EBF,Streptococcus,1,Streptococcus,Streptococcus
s029314,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029314,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026478,non-EBF,Bifidobacterium,54,Bifidobacterium,Bifidobacterium
s026478,non-EBF,Blautia,3,Blautia,Blautia
s026478,non-EBF,Enterococcus,3,Enterococcus,Enterococcus
s026478,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026478,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s026478,non-EBF,Streptococcus,7,Streptococcus,Streptococcus
s026478,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026478,non-EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025547,non-EBF,Bifidobacterium,26,Bifidobacterium,Bifidobacterium
s025547,non-EBF,Blautia,16,Blautia,Blautia
s025547,non-EBF,Enterococcus,1,Enterococcus,Enterococcus
s025547,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025547,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s025547,non-EBF,Streptococcus,24,Streptococcus,Streptococcus
s025547,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025547,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028433,non-EBF,Bifidobacterium,48,Bifidobacterium,Bifidobacterium
s028433,non-EBF,Blautia,14,Blautia,Blautia
s028433,non-EBF,Enterococcus,56,Enterococcus,Enterococcus
s028433,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028433,non-EBF,Lactococcus,1,Lactococcus,Lactococcus
s028433,non-EBF,Streptococcus,32,Streptococcus,Streptococcus
s028433,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028433,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026859,non-EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s026859,non-EBF,Blautia,0,Blautia,Blautia
s026859,non-EBF,Enterococcus,19,Enterococcus,Enterococcus
s026859,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026859,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s026859,non-EBF,Streptococcus,13,Streptococcus,Streptococcus
s026859,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026859,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024765,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024765,EBF,Blautia,0,Blautia,Blautia
s024765,EBF,Enterococcus,1,Enterococcus,Enterococcus
s024765,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024765,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024765,EBF,Streptococcus,2,Streptococcus,Streptococcus
s024765,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024765,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029330,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029330,EBF,Blautia,0,Blautia,Blautia
s029330,EBF,Enterococcus,1,Enterococcus,Enterococcus
s029330,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029330,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029330,EBF,Streptococcus,27,Streptococcus,Streptococcus
s029330,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029330,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027798,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s027798,EBF,Blautia,2,Blautia,Blautia
s027798,EBF,Enterococcus,3,Enterococcus,Enterococcus
s027798,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027798,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027798,EBF,Streptococcus,0,Streptococcus,Streptococcus
s027798,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027798,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024024,non-EBF,Bifidobacterium,6,Bifidobacterium,Bifidobacterium
s024024,non-EBF,Blautia,2,Blautia,Blautia
s024024,non-EBF,Enterococcus,49,Enterococcus,Enterococcus
s024024,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024024,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024024,non-EBF,Streptococcus,95,Streptococcus,Streptococcus
s024024,non-EBF,[Clostridium]_innocuum_group,5,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024024,non-EBF,[Ruminococcus]_gnavugroup,18,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025399,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s025399,EBF,Blautia,0,Blautia,Blautia
s025399,EBF,Enterococcus,0,Enterococcus,Enterococcus
s025399,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025399,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025399,EBF,Streptococcus,1,Streptococcus,Streptococcus
s025399,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025399,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026895,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s026895,EBF,Blautia,0,Blautia,Blautia
s026895,EBF,Enterococcus,1,Enterococcus,Enterococcus
s026895,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026895,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026895,EBF,Streptococcus,2,Streptococcus,Streptococcus
s026895,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026895,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024645,non-EBF,Bifidobacterium,2,Bifidobacterium,Bifidobacterium
s024645,non-EBF,Blautia,19,Blautia,Blautia
s024645,non-EBF,Enterococcus,4,Enterococcus,Enterococcus
s024645,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s024645,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024645,non-EBF,Streptococcus,25,Streptococcus,Streptococcus
s024645,non-EBF,[Clostridium]_innocuum_group,17,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024645,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029729,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029729,non-EBF,Blautia,0,Blautia,Blautia
s029729,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s029729,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029729,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s029729,non-EBF,Streptococcus,1,Streptococcus,Streptococcus
s029729,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029729,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021707,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s021707,EBF,Blautia,0,Blautia,Blautia
s021707,EBF,Enterococcus,0,Enterococcus,Enterococcus
s021707,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021707,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021707,EBF,Streptococcus,41,Streptococcus,Streptococcus
s021707,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021707,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029090,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029090,EBF,Blautia,1,Blautia,Blautia
s029090,EBF,Enterococcus,32,Enterococcus,Enterococcus
s029090,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029090,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029090,EBF,Streptococcus,69,Streptococcus,Streptococcus
s029090,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029090,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028436,EBF,Bifidobacterium,45,Bifidobacterium,Bifidobacterium
s028436,EBF,Blautia,14,Blautia,Blautia
s028436,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028436,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028436,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028436,EBF,Streptococcus,13,Streptococcus,Streptococcus
s028436,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028436,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024820,EBF,Bifidobacterium,57,Bifidobacterium,Bifidobacterium
s024820,EBF,Blautia,0,Blautia,Blautia
s024820,EBF,Enterococcus,4,Enterococcus,Enterococcus
s024820,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024820,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024820,EBF,Streptococcus,9,Streptococcus,Streptococcus
s024820,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024820,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022074,non-EBF,Bifidobacterium,57,Bifidobacterium,Bifidobacterium
s022074,non-EBF,Blautia,1,Blautia,Blautia
s022074,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s022074,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022074,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s022074,non-EBF,Streptococcus,18,Streptococcus,Streptococcus
s022074,non-EBF,[Clostridium]_innocuum_group,1,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022074,non-EBF,[Ruminococcus]_gnavugroup,12,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023359,non-EBF,Bifidobacterium,26,Bifidobacterium,Bifidobacterium
s023359,non-EBF,Blautia,4,Blautia,Blautia
s023359,non-EBF,Enterococcus,152,Enterococcus,Enterococcus
s023359,non-EBF,Intestinibacter,53,Intestinibacter,Intestinibacter
s023359,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s023359,non-EBF,Streptococcus,175,Streptococcus,Streptococcus
s023359,non-EBF,[Clostridium]_innocuum_group,40,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023359,non-EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021149,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021149,EBF,Blautia,1,Blautia,Blautia
s021149,EBF,Enterococcus,3,Enterococcus,Enterococcus
s021149,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021149,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021149,EBF,Streptococcus,48,Streptococcus,Streptococcus
s021149,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021149,EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025503,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s025503,EBF,Blautia,0,Blautia,Blautia
s025503,EBF,Enterococcus,1,Enterococcus,Enterococcus
s025503,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025503,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025503,EBF,Streptococcus,24,Streptococcus,Streptococcus
s025503,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025503,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022993,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s022993,EBF,Blautia,0,Blautia,Blautia
s022993,EBF,Enterococcus,1,Enterococcus,Enterococcus
s022993,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022993,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022993,EBF,Streptococcus,0,Streptococcus,Streptococcus
s022993,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022993,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026402,EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s026402,EBF,Blautia,0,Blautia,Blautia
s026402,EBF,Enterococcus,8,Enterococcus,Enterococcus
s026402,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026402,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026402,EBF,Streptococcus,1,Streptococcus,Streptococcus
s026402,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026402,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021307,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s021307,EBF,Blautia,1,Blautia,Blautia
s021307,EBF,Enterococcus,0,Enterococcus,Enterococcus
s021307,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021307,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021307,EBF,Streptococcus,21,Streptococcus,Streptococcus
s021307,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021307,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024988,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024988,non-EBF,Blautia,0,Blautia,Blautia
s024988,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s024988,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024988,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024988,non-EBF,Streptococcus,1,Streptococcus,Streptococcus
s024988,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024988,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021603,EBF,Bifidobacterium,49,Bifidobacterium,Bifidobacterium
s021603,EBF,Blautia,14,Blautia,Blautia
s021603,EBF,Enterococcus,0,Enterococcus,Enterococcus
s021603,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021603,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021603,EBF,Streptococcus,0,Streptococcus,Streptococcus
s021603,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021603,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028865,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028865,EBF,Blautia,0,Blautia,Blautia
s028865,EBF,Enterococcus,2,Enterococcus,Enterococcus
s028865,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028865,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028865,EBF,Streptococcus,1,Streptococcus,Streptococcus
s028865,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028865,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028692,EBF,Bifidobacterium,49,Bifidobacterium,Bifidobacterium
s028692,EBF,Blautia,0,Blautia,Blautia
s028692,EBF,Enterococcus,7,Enterococcus,Enterococcus
s028692,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028692,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028692,EBF,Streptococcus,1,Streptococcus,Streptococcus
s028692,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028692,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027278,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027278,non-EBF,Blautia,1,Blautia,Blautia
s027278,non-EBF,Enterococcus,21,Enterococcus,Enterococcus
s027278,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027278,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s027278,non-EBF,Streptococcus,43,Streptococcus,Streptococcus
s027278,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027278,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026058,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s026058,EBF,Blautia,0,Blautia,Blautia
s026058,EBF,Enterococcus,0,Enterococcus,Enterococcus
s026058,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026058,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026058,EBF,Streptococcus,0,Streptococcus,Streptococcus
s026058,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026058,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023144,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s023144,EBF,Blautia,3,Blautia,Blautia
s023144,EBF,Enterococcus,1,Enterococcus,Enterococcus
s023144,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023144,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023144,EBF,Streptococcus,7,Streptococcus,Streptococcus
s023144,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023144,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024084,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024084,non-EBF,Blautia,0,Blautia,Blautia
s024084,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s024084,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024084,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024084,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s024084,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024084,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027375,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027375,EBF,Blautia,1,Blautia,Blautia
s027375,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027375,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027375,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027375,EBF,Streptococcus,10,Streptococcus,Streptococcus
s027375,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027375,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025207,non-EBF,Bifidobacterium,55,Bifidobacterium,Bifidobacterium
s025207,non-EBF,Blautia,0,Blautia,Blautia
s025207,non-EBF,Enterococcus,4,Enterococcus,Enterococcus
s025207,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025207,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s025207,non-EBF,Streptococcus,2,Streptococcus,Streptococcus
s025207,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025207,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028219,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028219,EBF,Blautia,0,Blautia,Blautia
s028219,EBF,Enterococcus,2,Enterococcus,Enterococcus
s028219,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028219,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028219,EBF,Streptococcus,16,Streptococcus,Streptococcus
s028219,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028219,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025743,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s025743,non-EBF,Blautia,0,Blautia,Blautia
s025743,non-EBF,Enterococcus,18,Enterococcus,Enterococcus
s025743,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025743,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s025743,non-EBF,Streptococcus,44,Streptococcus,Streptococcus
s025743,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025743,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
