SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s025969,-0.10102525548666945,-0.08816891624932684,-0.035635720358607806,-0.008015287961146424,-0.03827203278301823,Bray--Curtis
s023975,-0.17010935215833017,-0.019840536921182598,4.107761882507989e-4,0.006427462621287909,-0.06242081013709817,Bray--Curtis
s021759,0.4772441546155541,-0.1174962390423894,-0.039858489009641805,-0.12862807546112412,-0.14947649058451268,Bray--Curtis
s025735,-0.18058350656001076,0.01066721742310129,0.0029514989489347974,0.07254985044419791,0.010879959691876518,Bray--Curtis
s024067,-0.07469590515967511,0.16811474942852048,0.16136278647969768,0.023788770664109886,0.01524095535333018,Bray--Curtis
s024684,0.19939073182866326,0.25481086110685064,0.3034130051763258,-0.053778142999485586,-0.002952836083449213,Bray--Curtis
s022988,0.05105970226555737,0.04684246859742189,-0.13509572214952126,0.019760389133668874,0.033176924565003256,Bray--Curtis
s026328,0.472543386417883,0.06667501456908805,-0.23613732090704898,-0.07845559906273264,0.1820887617567243,Bray--Curtis
s028559,0.06405507171572042,-0.16648915191282396,0.053645027935082405,-0.041230248053104095,-0.1824845739762281,Bray--Curtis
s023426,0.6380557530789295,-0.012135169252077263,-0.2961988458626216,0.3270769251248479,0.3056811009676884,Bray--Curtis
s021801,-0.1236250016928079,0.012175568596455289,-0.05456600345603208,-0.015513511416670324,0.03321692565059155,Bray--Curtis
s027440,0.03951417702867479,-0.19530047234845496,0.08684666194936336,0.13912603262827017,0.2327934132263213,Bray--Curtis
s025818,-0.18743156734017463,-0.0016144235523079657,-0.028373146729357854,0.024896706723639833,0.001221007192694176,Bray--Curtis
s025760,0.43625063697696376,-0.21482578591938944,-0.05828238174919485,0.0826111132849301,-0.4188690238081311,Bray--Curtis
s022291,-0.17135580064546735,0.003249094448243894,0.002097146097272335,-0.004832594384380122,-0.05796677683468309,Bray--Curtis
s027961,0.013668785601469474,-0.15951916760361096,0.06859049304957927,0.17529157127069322,0.1817449248868585,Bray--Curtis
s027770,-0.009043848722030389,0.12835179829628837,-0.18892025785798078,-0.0363175468809462,0.027323791158374782,Bray--Curtis
s027791,-0.021894559430735885,0.19811933628267217,0.21818100960365777,-0.016402748580073703,-0.006003744137591844,Bray--Curtis
s028011,0.032275428638721175,-0.08682031995824468,0.005210178107277557,0.027214865528546836,0.04557546067409555,Bray--Curtis
s021014,-0.21371053825658953,0.009052389046653408,-0.009772953668085256,0.02919329800277854,-0.018944460603313482,Bray--Curtis
s025403,-0.20933918801679371,0.004035784270242473,-0.018370331372308018,0.039173313124701716,-0.015345588988462677,Bray--Curtis
s026903,0.2328416028096073,0.23284394369527267,0.3696806920974412,-0.03403644385017291,0.02894861013862722,Bray--Curtis
s028861,0.3034694097020289,-0.1084240219046513,-0.04315100002836722,-0.05494007035216874,-0.04670382999281511,Bray--Curtis
s029486,-0.11617201026901154,-0.06773241370281104,-0.016563940310407466,-0.06599166801905236,0.1027136929636545,Bray--Curtis
s027197,0.08822737846833689,-0.15548812791342573,0.07382663273118206,-0.21844903274339,0.1799248720704453,Bray--Curtis
s029928,0.18263623368122117,-0.028350870531526566,-0.08450884350202893,-0.19981705492758295,0.20102810592564543,Bray--Curtis
